"street_view_rating","address","parcel_number"
0,"2157 GEORGIA ST, GARY","450815201010000004"
0,"2174 KENTUCKY ST, GARY","450815203024000004"
0,"2180 NICHOLS PL, GARY","450815105002000004"
0,"2200 KENTUCKY ST, GARY","450815207014000004"
0,"2220 RHODE ISLAND ST, GARY","450815205018000004"
0,"2226 RHODE ISLAND ST, GARY","450815205019000004"
0,"2236 COLFAX ST, GARY","450714233026000003"
0,"2247 GEORGIA ST, GARY","450815205009000004"
0,"2251 E 19TH PL, GARY","450811379022000004"
0,"2251 RHODE ISLAND ST, GARY","450815206009000004"
0,"2252 CONNECTICUT ST, GARY","450815105042000004"
0,"2263 E 19TH PL, GARY","450811379024000004"
0,"2264 CENTRAL DR, GARY","450811377023000004"
0,"2306 VERMONT ST, GARY","450815252014000004"
0,"2309 VERMONT ST, GARY","450815253002000004"
0,"2310 VERMONT ST, GARY","450815252015000004"
0,"2312 HANLEY ST, GARY","450713252011000003"
0,"2316 MARSHALL TOWN LN, GARY","450814232017000004"
0,"2316 MARYLAND ST, GARY","450815176019000004"
0,"2325 SHERMAN ST, GARY","450714254004000003"
0,"2333 E 20TH AVE, GARY","450811380023000004"
0,"2336 MOUNT ST, GARY","450713254015000003"
0,"2344 VIRGINIA ST, GARY","450815177024000004"
0,"2357 VIRGINIA ST, GARY","450815178006000004"
0,"236 CHASE ST, GARY","450805106010000004"
0,"2360 KENTUCKY ST, GARY","450815253027000004"
0,"2360 VIRGINIA ST, GARY","450815177027000004"
0,"2366 VIRGINIA ST, GARY","450815177028000004"
0,"2369 INDUSTRIAL BLVD, GARY","450815179024000004"
0,"2370 KENTUCKY ST, GARY","450815253029000004"
0,"2375 CONNECTICUT ST, GARY","450815153018000004"
0,"2376 KING ST, GARY","450713151028000003"
0,"2377 HOBART ST, GARY","450714277009000003"
0,"2378 HOBART APPR, GARY","450714276022000003"
0,"2384 WHEELER ST, GARY","450714278018000003"
0,"2390 CONNECTICUT ST, GARY","450815152036000004"
0,"2401 MADISON ST, GARY","450816280001000004"
0,"2416 BURR ST, GARY","450713179025000003"
0,"2417 W 12TH AVE, GARY","450808180011000004"
0,"2427 DURBIN ST, GARY","450713258005000003"
0,"2428 CALHOUN ST, GARY","450713154008000003"
0,"2428 PROSPECT AVE, GARY","450815183020000004"
0,"2440 MADISON ST, GARY","450816257021000004"
0,"2445 MARYLAND ST, GARY","450815181011000004"
0,"2452 MARYLAND ST, GARY","450815180033000004"
0,"2453 MADISON ST, GARY","450816280012000004"
0,"2455 SHERMAN ST, GARY","450714257006000003"
0,"2464 HOBART ST, GARY","450714280023000003"
0,"2466 PENNSYLVANIA ST, GARY","450815157027000004"
0,"2476 CONNECTICUT ST, GARY","450815156034000004"
0,"248-54 BRIDGE ST, GARY","450805108023000004"
0,"2507 22ND AVE, GARY","450814205004000004"
0,"252 TANEY ST, GARY","450805107018000004"
0,"2520 JACKSON ST, GARY","450816403019000004"
0,"2524 CONNECTICUT ST, GARY","450815302028000004"
0,"2524 STEVENSON ST, GARY","450714426023000003"
0,"2540 E OAKWOOD DR, GARY","450714402013000003"
0,"2541 E 22ND PL, GARY","450814206009000004"
0,"2552 MONROE ST, GARY","450816404031000004"
0,"2556 MADISON ST, GARY","450816405040000004"
0,"2556 MONROE, GARY","450816404032000004"
0,"2556 WASHINGTON ST, GARY","450816428036000004"
0,"2561 MASSACHUSETTS ST, GARY","450815302015000004"
0,"2564 WASHINGTON ST, GARY","450816428038000004"
0,"2569 PENNSYLVANIA ST, GARY","450815304015000004"
0,"2600 JEFFERSON ST, GARY","450816430019000004"
0,"2604 WASHINGTON ST, GARY","450816432019000004"
0,"2605 PENNSYLVANIA ST, GARY","450815308002000004"
0,"2606 STEVENSON ST, GARY","450714426029000003"
0,"2615 W 10TH AVE, GARY","450808133005000004"
0,"2617 CENTRAL DR, GARY","450814203002000004"
0,"2617 CONNECTICUT ST, GARY","450815307005000004"
0,"2617 MASSACHUSETTS ST, GARY","450815306004000004"
0,"2621 MASSACHUSETTS ST, GARY","450815306005000004"
0,"2637 CENTRAL DR, GARY","450814203004000004"
0,"2638 ADAMS ST, GARY","450816431030000004"
0,"2638 E 22ND AVE, GARY","450814204032000004"
0,"2640 MADISON ST, GARY","450816410029000004"
0,"2644 JEFFERSON ST, GARY","450816430029000004"
0,"2644 WASHINGTON ST, GARY","450816432028000004"
0,"2646 STEVENSON ST, GARY","450714426035000003"
0,"2653 MONROE ST, GARY","450816410011000004"
0,"2656 ADAMS ST, GARY","450816431033000004"
0,"2656 MADISON ST, GARY","450816410033000004"
0,"266 PIERCE ST, GARY","450804105022000004"
0,"2662 E 22ND AVE, GARY","450814230011000004"
0,"2664 JEFFERSON ST, GARY","450816430033000004"
0,"2679 MASSACHUSETTS ST, GARY","450815306019000004"
0,"2688 MADISON ST, GARY","450816410040000004"
0,"2689 CONNECTICUT ST, GARY","450815307022000004"
0,"2708 CENTRAL DR, GARY","450814202034000004"
0,"2714 KING ST, GARY","450713352011000003"
0,"2722 W 10TH PL, GARY","450808106024000004"
0,"273 CLEVELAND ST, GARY","450805208010000004"
0,"2733 CENTRAL DR, GARY","450814229005000004"
0,"2742 W 10TH AVE, GARY","450808104022000004"
0,"2744 MADISON ST, GARY","450816455035000004"
0,"2757 MONROE ST, GARY","450816455012000004"
0,"2757 W 10TH AVE, GARY","450808106009000004"
0,"276 N HENRY ST, GARY","450531457022000004"
0,"2810 MARSHALLTOWN DR, GARY","450814230021000004"
0,"2824 CENTRAL DR, GARY","450814228030000004"
0,"2849 CENTRAL AVE, GARY","450814228014000004"
0,"2856 CENTRAL DR, GARY","450814228034000004"
0,"2908 CENTRAL DR, GARY","450814228036000004"
0,"2915 W 17TH AVE, GARY","450808304010000004"
0,"2971 W 10TH AVE, GARY","450808105010000004"
0,"30 W 20TH AVE, GARY","450809478020000004"
0,"300 HOVEY ST, GARY","450701277013000004"
0,"301 DURBIN ST, GARY","450701257001000004"
0,"308 MONROE ST, GARY","450804253024000004"
0,"313-17 JOHNSON ST, GARY","450804152002000004"
0,"316 HOVEY, GARY","450701277014000004"
0,"321 POLK ST, GARY","450804178006000004"
0,"326 GERRY ST, GARY","450701177020000004"
0,"327 BUCHANAN ST, GARY","450804154005000004"
0,"327 POLK ST, GARY","450804178007000004"
0,"332 CLARK RD, GARY","450701279015000004"
0,"336 PORTER ST, GARY","450701278016000004"
0,"337 HAMLIN ST, GARY","450701152006000004"
0,"3384 W 21ST AVE, GARY","450807480023000004"
0,"346 VAN BUREN ST, GARY","450804251013000004"
0,"349-51 PIERCE ST, GARY","450804176013000004"
0,"3532 E 9TH AVE, GARY","450812126005000004"
0,"357 TAFT PL, GARY","450805180011000004"
0,"3601 E 13TH AVE, GARY","450812178005000004"
0,"3613 E 12TH AVE, GARY","450812176010000004"
0,"363 CALHOUN ST, GARY","450701176011000004"
0,"3712 DELAWARE ST, GARY","450827104008000004"
0,"3714 W 20TH PL, GARY","450807455035000004"
0,"3724 PENNSYLVANIA ST, GARY","450827103013000004"
0,"3728 E 10TH AVE, GARY","450812129015000004"
0,"3729-31 E 9TH AVE, GARY","450812129004000004"
0,"3730-36 E 10TH AVE, GARY","450812129016000004"
0,"3732 WASHINGTON ST, GARY","450828228018000004"
0,"3753 ADAMS ST, GARY","450828228009000004"
0,"380 PORTER ST, GARY","450701278022000004"
0,"3804 VIRGINIA ST, GARY","450827133029000004"
0,"383 HOVEY ST, GARY","450701278011000004"
0,"3841 E 13TH AVE, GARY","450812182006000004"
0,"3849 VAN BUREN ST, GARY","450828206006000004"
0,"3857 ADAMS ST, GARY","450828232013000004"
0,"3859 VAN BUREN ST, GARY","450828206007000004"
0,"3879 HARRISON ST, GARY","450828205011000004"
0,"3885 HARRISON ST, GARY","450828205012000004"
0,"3906 OHIO ST, GARY","450827276013000004"
0,"3914 OHIO ST, GARY","450827276014000004"
0,"3927 LINCOLN ST, GARY","450828154005000004"
0,"3930 E 13TH AVE, GARY","450812180025000004"
0,"3930 OHIO ST, GARY","450827276016000004"
0,"3938 OHIO ST, GARY","450827276017000004"
0,"3947 LINCOLN ST, GARY","450828154008000004"
0,"3954 OHIO ST, GARY","450827276019000004"
0,"3960 PIERCE ST, GARY","450828155016000004"
0,"3972 BUCHANAN ST, GARY","450828154023000004"
0,"3977 BUCHANAN ST, GARY","450828155007000004"
0,"3981 BUCHANAN ST, GARY","450828155008000004"
0,"400 MATTHEWS ST, GARY","450701280011000004"
0,"4005 LINCOLN ST, GARY","450828158001000004"
0,"4005 W 25TH AVE, GARY","450818327006000003"
0,"401 GARFIELD ST, GARY","450805283001000004"
0,"405 LINCOLN ST, GARY","450804157001000004"
0,"405 W 23RD AVE, GARY","450816254005000004"
0,"4067 BUCHANAN ST, GARY","450828159011000004"
0,"407 E 43RD AVE, GARY","450827376002000004"
0,"4075 LINCOLN ST, GARY","450828158011000004"
0,"4121 BUCHANAN ST, GARY","450828304002000004"
0,"413 MATTHEWS ST, GARY","450701281003000004"
0,"4135 BUCHANAN ST, GARY","450828304004000004"
0,"4135 W 10TH AVE, GARY","450807132001000004"
0,"4184 BUCHANAN ST, GARY","450828303024000004"
0,"4201 E 11TH AVE, GARY","450812205007000004"
0,"4220 E 11TH PL, GARY","450812205033000004"
0,"4228 W 20TH AVE, GARY","450807378011000004"
0,"425 BUCHANAN ST, GARY","450804158005000004"
0,"4318 E 12TH PL, GARY","450812206040000004"
0,"4333 E 10TH AVE, GARY","450812204014000004"
0,"436 GRANT ST, GARY","450805286020000004"
0,"440 MATTHEWS ST, GARY","450701280017000004"
0,"4401 E 11TH AVE, GARY","450812205020000004"
0,"4402 W 21ST AVE, GARY","450807355023000004"
0,"444 JOHNSON ST, GARY","450804155007000004"
0,"4445 W 24TH AVE, GARY","450818152001000004"
0,"4446 W 24TH PL, GARY","450818152019000004"
0,"4500 E 7TH AVE, GARY","450801477019000004"
0,"4514 E 10TH AVE, GARY","450812226012000004"
0,"452 TYLER ST, GARY","450804183033000004"
0,"453 LINCOLN ST, GARY","450804157008000004"
0,"4550 CONNECTICUT ST, GARY","450834102022000004"
0,"4561 CONNECTICUT ST, GARY","450834103009000004"
0,"4602 MASSACHUSETTS ST, GARY","450834105010000004"
0,"4609 E 10TH AVE, GARY","450812228002000004"
0,"4609 W 45TH AVE, GARY","450736227019000001"
0,"4649 W 20TH CT, GARY","450712479006000004"
0,"4651 MASSACHUSETTS ST, GARY","450834106007000004"
0,"4740 RALSTON PL, GARY","450736251001000001"
0,"4915 SOUERS, GARY","450701234003000004"
0,"4921 W 25TH AVE, GARY","450713426003000003"
0,"4927 W 7TH AVE, GARY","450701476001000004"
0,"4932 E 6TH AVE, GARY","450906301007000004"
0,"5006 W 25TH AVE, GARY","450713258016000003"
0,"5058 GEORGIA ST, GARY","450834333019000004"
0,"5083 CAROLINA ST, GARY","450834333010000004"
0,"5085 CAROLINA ST, GARY","450834333011000004"
0,"5136 W 15TH AVE, GARY","450712257020000004"
0,"5138 W 11TH AVE, GARY","450712207021000004"
0,"5201 W 26TH AVE, GARY","450713402002000003"
0,"5209 W 9TH AVE, GARY","450712202005000004"
0,"5210 W 3RD AVE, GARY","450701251025000004"
0,"5224 W 3RD PL, GARY","450701252026000004"
0,"532 MOUNT ST, GARY","450701407024000004"
0,"547 BURR ST, GARY","450701404007000004"
0,"552 TAFT ST, GARY","450805405011000004"
0,"5608 E 5TH PL, GARY","450906401002000004"
0,"5612 E 5TH PL, GARY","450906401003000004"
0,"5619 E 5TH PL, GARY","450906402003000004"
0,"562 LINCOLN ST, GARY","450804302018000004"
0,"579 BURR ST, GARY","450701404014000004"
0,"601 E 43RD AVE, GARY","450827378001000004"
0,"612 POLK ST, GARY","450804336018000004"
0,"6238 E 3RD AVE, GARY","450906276012000004"
0,"625 HOVEY ST, GARY","450701436004000004"
0,"625 MATTHEWS ST, GARY","450701435005000004"
0,"626 E RIDGE RD, GARY","450827128006000004"
0,"637 COLFAX ST, GARY","450701309005000004"
0,"645 FILLMORE ST, GARY","450804336009000004"
0,"6534 E 3RD PL, GARY","450905154014000004"
0,"657 KENTUCKY ST, GARY","450803408012000004"
0,"6631 W 9TH AVE, GARY","450711203002000004"
0,"6641 W 25TH AVE, GARY","450714403002000003"
0,"670 W 43RD PL, GARY","450828451018000004"
0,"6969 ASH AVE, GARY","450532377009000004"
0,"7002 W 22ND AVE, GARY","450714126037000003"
0,"701 OHIO ST, GARY","450803477001000004"
0,"7037 W 23RD AVE, GARY","450714176009000003"
0,"7042 W 23RD AVE, GARY","450714127025000003"
0,"7046 W 24TH AVE, GARY","450714176028000003"
0,"7051 W 24TH AVE, GARY","450714177013000003"
0,"707 RALSTON ST, GARY","450701452002000004"
0,"7231 W 23RD AVE, GARY","450714151012000003"
0,"7237 W 24TH AVE, GARY","450714153015000003"
0,"7247 W 24TH AVE, GARY","450714153012000003"
0,"744 MOUNT ST, GARY","450701454024000004"
0,"751 HANLEY ST, GARY","450701453010000004"
0,"770 JEFFERSON ST, GARY","450804476016000004"
0,"801 HAYES ST, GARY","450805486001000004"
0,"817 GRANT ST, GARY","450805487004000004"
0,"820 BUCHANAN ST, GARY","450804357013000004"
0,"820 PIERCE ST, GARY","450804358013000004"
0,"820 W 19TH AVE, GARY","450809335039000004"
0,"822 PIERCE ST, GARY","450804358014000004"
0,"8626 JUNIPER TERR, GARY","450533178017000004"
0,"936 SHERMAN ST, GARY","450711202027000004"
0,"941 SHERMAN ST, GARY","450711203014000004"
0,"951 WRIGHT ST, GARY","450807130001000004"
0,"962 DURBIN ST, GARY","450712203026000004"
0,"968 MATTHEWS ST, GARY","450712226023000004"
0,"968 WILLARD ST, GARY","450807128016000004"
0,"971 COLFAX ST, GARY","450712101008000004"
0,"973 LANE ST, GARY","450807128009000004"
0,"1000 E 36TH AVE, GARY","450822458016000004"
0,"117 ELLSWORTH ST, GARY","450805129004000004"
0,"127 TANEY ST, GARY","450805104002000004"
0,"1289 W 19TH AVE, GARY","450809355003000004"
0,"130 S SULLIVAN ST, GARY","450904127020000004"
0,"132 W 43RD AVE, GARY","450828432016000004"
0,"137 E 39TH AVE, GARY","450827152009000004"
0,"139 W 40TH AVE, GARY","450828281001000004"
0,"172 S UNION, GARY","450904129031000004"
0,"18 E 43RD AVE, GARY","450827305028000004"
0,"200 MATTHEWS ST, GARY","450701234006000004"
0,"2000 OHIO ST, GARY","450810480011000004"
0,"209 E 39TH AVE, GARY","450827153003000004"
0,"209 POLK ST, GARY","450804128002000004"
0,"21 E 39TH AVE, GARY","450827151005000004"
0,"221 W 42ND AVE, GARY","450828431001000004"
0,"225 E 43RD AVE, GARY","450827353004000004"
0,"235 W 47TH AVE, GARY","450833277001000004"
0,"236 FILLMORE ST, GARY","450804126018000004"
0,"244 CHASE ST, GARY","450805106011000004"
0,"245 ELLSWORTH ST, GARY","450805134009000004"
0,"245 HANLEY ST, GARY","450701256001000004"
0,"246 VAN BUREN ST, GARY","450804202003000004"
0,"249 CHASE ST, GARY","450805107007000004"
0,"249 ELLSWORTH ST, GARY","450805134010000004"
0,"25 E 39TH AVE, GARY","450827151006000004"
0,"266 BRIDGE ST, GARY","450805108027000004"
0,"266 KING ST, GARY","450701103026000004"
0,"269 BRIDGE ST, GARY","450805109011000004"
0,"269 JACKSON ST, GARY","450804204001000004"
0,"270 LINCOLN ST, GARY","450804103013000004"
0,"271 VAN BUREN ST, GARY","450804203005000004"
0,"272 HARRISON ST, GARY","450804129032000004"
0,"277 WAITE ST, GARY","450805106008000004"
0,"279 CALHOUN ST, GARY","450701127006000004"
0,"285 TYLER ST, GARY","450804129016000004"
0,"296 GERRY ST, GARY","450701128014000004"
0,"300 E 49TH AVE, GARY","450834158020000004"
0,"300 LINCOLN ST, GARY","450804152015000004"
0,"302 HAMLIN ST, GARY","450701151007000004"
0,"304 MONROE ST, GARY","450804253022000004"
0,"305 E 39TH AVE, GARY","450827154002000004"
0,"305 E 41ST AVE, GARY","450827304001000004"
0,"306 ARTHUR ST, GARY","450805276002000004"
0,"308 MADISON ST, GARY","450804254023000004"
0,"309 E RIDGE RD, GARY","450827105011000004"
0,"309 POLK ST, GARY","450804178003000004"
0,"310 E 49TH AVE, GARY","450834158021000004"
0,"310 MONROE ST, GARY","450804253025000004"
0,"310 S HUNTINGTON ST, GARY","450906278014000004"
0,"311 E 49TH AVE, GARY","450834307005000004"
0,"312 HARRISON ST, GARY","450804179014000004"
0,"312 W 41ST AVE, GARY","450828284005000004"
0,"313 E 39TH AVE, GARY","450827154003000004"
0,"314 MONROE ST, GARY","450804253027000004"
0,"315 E RIDGE RD, GARY","450827105012000004"
0,"317 E 39TH AVE, GARY","450827154006000004"
0,"317 E RIDGE RD, GARY","450827105013000004"
0,"317 PIERCE ST, GARY","450804176005000004"
0,"318 W 41ST AVE, GARY","450828284004000004"
0,"319 HARRISON ST, GARY","450804180003000004"
0,"319-21 HANLEY ST, GARY","450701256004000004"
0,"321 HARRISON ST, GARY","450804180004000004"
0,"321 W 8TH AVE, GARY","450804480001000004"
0,"324 W 41ST AVE, GARY","450828284003000004"
0,"325 MATTHEWS ST, GARY","450701277003000004"
0,"327 W 43RD AVE, GARY","450828476002000004"
0,"328 MADISON ST, GARY","450804254028000004"
0,"330 W 41ST AVE, GARY","450828284002000004"
0,"331 HAYES ST, GARY","450805279006000004"
0,"332 VAN BUREN, GARY","450804251006000004"
0,"333 DALLAS ST, GARY","450701154007000004"
0,"333 S TIPPECANOE, GARY","450904179005000004"
0,"335 E 43RD AVE, GARY","450827354005000004"
0,"336 FILLMORE ST, GARY","450804176028000004"
0,"336 MADISON ST, GARY","450804254030000004"
0,"336 VAN BUREN ST, GARY","450804251008000004"
0,"337 HARRISON ST, GARY","450804180006000004"
0,"337 TANEY ST, GARY","450805153007000004"
0,"340 CALHOUN ST, GARY","450701154020000004"
0,"340 FILLMORE ST, GARY","450804176029000004"
0,"342 VAN BUREN ST, GARY","450804251011000004"
0,"344 HARRISON ST, GARY","450804179022000004"
0,"345 WILSON ST, GARY","450806279006000004"
0,"346 MADISON ST, GARY","450804254033000004"
0,"347 ROOSEVELT ST, GARY","450805253010000004"
0,"348 VAN BUREN ST, GARY","450804251014000004"
0,"349 HAYES ST, GARY","450805279009000004"
0,"350 VAN BUREN ST, GARY","450804251015000004"
0,"351 PORTER ST, GARY","450701279006000004"
0,"352 HARRISON ST, GARY","450804179024000004"
0,"352 VAN BUREN ST, GARY","450804251016000004"
0,"353 JACKSON ST, GARY","450804253013000004"
0,"353 MADISON ST, GARY","450804277006000004"
0,"353 TOMPKINS ST, GARY","450701177009000004"
0,"354 VAN BUREN ST, GARY","450804251017000004"
0,"357 PIERCE ST, GARY","450804176015000004"
0,"357 POLK ST, GARY","450804178016000004"
0,"361 HARRISON ST, GARY","450804180012000004"
0,"361 JACKSON ST, GARY","450804253015000004"
0,"361 MADISON ST, GARY","450804277008000004"
0,"365 HARRISON ST, GARY","450804180013000004"
0,"365 JACKSON ST, GARY","450804253016000004"
0,"365 POLK ST, GARY","450804178018000004"
0,"367 PORTER ST, GARY","450701279008000004"
0,"367 TOMPKINS ST, GARY","450701177010000004"
0,"368 ELLSWORTH ST, GARY","450805177030000004"
0,"369 FILLMORE ST, GARY","450804177014000004"
0,"372 JEFFERSON ST, GARY","450804277023000004"
0,"376 GERRY ST, GARY","450701177030000004"
0,"400 W 43RD AVE, GARY","450828408032000004"
0,"401 ARTHUR ST, GARY","450805282001000004"
0,"401 E 43RD AVE, GARY","450827376001000004"
0,"401 PIERCE ST, GARY","450804181001000004"
0,"404 W 43RD AVE, GARY","450828408031000004"
0,"405 BRIDGE ST, GARY","450805159002000004"
0,"405 GRANT ST, GARY","450805287002000004"
0,"405 PIERCE ST, GARY","450804181002000004"
0,"407 GARFIELD ST, GARY","450805283002000004"
0,"407 MADISON ST, GARY","450804280002000004"
0,"407 POLK ST, GARY","450804183002000004"
0,"408 JACKSON ST, GARY","450804256020000004"
0,"408 W 43RD AVE, GARY","450828408030000004"
0,"409 CALHOUN ST, GARY","450701178002000004"
0,"409 VAN BUREN ST, GARY","450804256003000004"
0,"411 GRANT ST, GARY","450805287003000004"
0,"411 MOUNT ST, GARY","450701280002000004"
0,"412 CALHOUN ST, GARY","450701158014000004"
0,"412 E 47TH PL, GARY","450834176018000004"
0,"412 W 43RD AVE, GARY","450828408029000004"
0,"413 E 20TH AVE, GARY","450810380004000004"
0,"413 E 43RD AVE, GARY","450827376003000004"
0,"413 E 47TH PL, GARY","450834177002000004"
0,"414 E 43RD AVE, GARY","450827334023000004"
0,"414 MONROE ST, GARY","450804257027000004"
0,"416 MONROE ST, GARY","450804257028000004"
0,"418 MONROE ST, GARY","450804257029000004"
0,"419 PIERCE ST, GARY","450804181005000004"
0,"421 E 43RD AVE, GARY","450827376004000004"
0,"421 JACKSON ST, GARY","450804257010000004"
0,"421 MONROE ST, GARY","450804258006000004"
0,"422 GRANT ST, GARY","450805286017000004"
0,"422 JACKSON ST, GARY","450804256027000004"
0,"422 MONROE ST, GARY","450804257031000004"
0,"424 BUCHANAN ST, GARY","450804157016000004"
0,"424 E 43RD AVE, GARY","450827334024000004"
0,"424 JACKSON ST, GARY","450804256028000004"
0,"424 W 43RD AVE, GARY","450828408027000004"
0,"425 FILLMORE ST, GARY","450804182005000004"
0,"425 GRANT ST, GARY","450805287006000004"
0,"425 JACKSON ST, GARY","450804257012000004"
0,"425 LINCOLN ST, GARY","450804157004000004"
0,"425 PIERCE ST, GARY","450804181006000004"
0,"429 E 49TH AVE, GARY","450834326016000004"
0,"429 JACKSON ST, GARY","450804257013000004"
0,"429 PIERCE ST, GARY","450804181007000004"
0,"430 ARTHUR ST, GARY","450805281008000004"
0,"431 GRANT ST, GARY","450805287007000004"
0,"433 GRANT ST, GARY","450805287008000004"
0,"433 HARRISON ST, GARY","450804185008000004"
0,"433 JACKSON ST, GARY","450804257014000004"
0,"433 PIERCE ST, GARY","450804181008000004"
0,"434 PIERCE ST, GARY","450804158019000004"
0,"436 MCKINLEY ST, GARY","450805258018000004"
0,"436 VAN BUREN ST, GARY","450804255010000004"
0,"436 W 43RD AVE, GARY","450828408025000004"
0,"436 W RIDGE RD, GARY","450828204027000004"
0,"437 HAYES ST, GARY","450805286007000004"
0,"439 MARSHALL ST, GARY","450805182009000004"
0,"441 GRANT ST, GARY","450805287010000004"
0,"441 JEFF ST, GARY","450804281009000004"
0,"441 PIERCE ST, GARY","450804181010000004"
0,"445 HOVEY ST, GARY","450701282009000004"
0,"445 W 22ND PL, GARY","450816203013000004"
0,"447 FILLMORE ST, GARY","450804182009000004"
0,"449 E 47TH PL, GARY","450834177005000004"
0,"453 MADISON ST, GARY","450804280014000004"
0,"456 CALHOUN ST, GARY","450701158023000004"
0,"456 JACKSON ST, GARY","450804256036000004"
0,"459 MATTHEWS ST, GARY","450701281010000004"
